date,city,price,br,lsqft,bsqft
2006-09-17,Lamorinda,1285000.0,3.0,22540.0,2114.0
2006-07-16,Lamorinda,1700000.0,4.0,19980.0,2310.0
2006-07-09,Lamorinda,741000.0,3.0,1440.0,1488.0
2006-02-19,Lamorinda,1215000.0,3.0,23520.0,2830.0
2006-11-26,Lamorinda,1180000.0,3.0,22216.0,2794.0
2006-03-05,Lamorinda,820000.0,4.0,15070.0,1757.0
2006-10-15,Lamorinda,899000.0,4.0,11282.0,2319.0
2006-02-19,Lamorinda,685000.0,3.0,11900.0,1538.0
2006-02-12,Lamorinda,1200000.0,5.0,15000.0,2380.0
2006-10-22,Lamorinda,1150000.0,3.0,45651.0,2146.0
2006-03-26,Lamorinda,780000.0,4.0,20480.0,1766.0
2006-02-05,Lamorinda,945000.0,3.0,13920.0,1693.0
2006-05-28,Lamorinda,950000.0,3.0,15000.0,2096.0
2006-04-30,Lamorinda,995000.0,4.0,8000.0,1898.0
2006-09-10,Lamorinda,1200000.0,4.0,16100.0,1966.0
2006-04-16,Lamorinda,750000.0,3.0,8750.0,1124.0
2006-07-16,Lamorinda,1147500.0,3.0,18200.0,1833.0
2006-01-15,Lamorinda,880000.0,4.0,11446.0,1825.0
2006-04-30,Lamorinda,1310000.0,3.0,28750.0,1980.0
2006-09-03,Lamorinda,898500.0,3.0,10890.0,1542.0
2006-01-08,Lamorinda,1025000.0,3.0,11475.0,1454.0
2006-06-18,Lamorinda,695000.0,3.0,7000.0,1124.0
2006-04-16,Lamorinda,1085000.0,4.0,13440.0,2145.0
2006-05-28,Lamorinda,1435000.0,4.0,12500.0,2771.0
2006-06-25,Lamorinda,1150000.0,3.0,18295.0,1949.0
2006-05-21,Lamorinda,1075000.0,3.0,20473.0,2138.0
2006-01-08,Lamorinda,1100000.0,3.0,17860.0,2208.0
2006-04-30,Lamorinda,1175000.0,4.0,16459.0,2098.0
2006-07-09,Lamorinda,800000.0,4.0,10000.0,2321.0
2006-08-06,Lamorinda,1100000.0,4.0,16553.0,2128.0
2006-07-23,Lamorinda,1395000.0,3.0,36540.0,2205.0
2006-08-06,Lamorinda,1150000.0,4.0,13000.0,2000.0
2006-05-28,Lamorinda,1100000.0,5.0,15400.0,2680.0
2006-07-02,Lamorinda,1100000.0,3.0,50424.0,1590.0
2006-01-29,Lamorinda,680000.0,3.0,13000.0,1109.0
2006-06-18,Lamorinda,1200000.0,3.0,15930.0,1606.0
2006-06-18,Lamorinda,785000.0,3.0,10030.0,1316.0
2006-05-21,Lamorinda,855000.0,3.0,10058.0,2007.0
2006-07-16,Lamorinda,800000.0,4.0,15660.0,1579.0
2006-09-17,Lamorinda,530000.0,3.0,820.0,1160.0
2006-06-11,Lamorinda,897500.0,3.0,8800.0,1202.0
2006-12-17,Lamorinda,800000.0,3.0,17860.0,1383.0
2006-07-16,Lamorinda,1035000.0,3.0,36300.0,1789.0
2006-08-13,Lamorinda,1195000.0,3.0,10192.0,1439.0
2006-02-19,Lamorinda,720000.0,3.0,10192.0,1439.0
2006-05-21,Lamorinda,810000.0,5.0,32234.0,2622.0
2006-07-16,Lamorinda,2495000.0,4.0,36198.0,3661.0
2006-03-12,Lamorinda,1100000.0,4.0,18150.0,2468.0
2006-07-02,Lamorinda,860000.0,4.0,10010.0,1442.0
2006-07-16,Lamorinda,1175000.0,3.0,23522.0,2287.0
2006-04-16,Lamorinda,725000.0,3.0,23600.0,1226.0
2006-05-28,Lamorinda,880000.0,4.0,17595.0,2292.0
2006-04-23,Lamorinda,1399000.0,4.0,27007.0,3064.0
2006-04-30,Lamorinda,1010000.0,3.0,74488.0,1584.0
2006-11-05,Lamorinda,900000.0,4.0,10400.0,2292.0
2006-07-23,Lamorinda,1749000.0,4.0,84942.0,3219.0
2006-10-29,Lamorinda,800000.0,2.0,5740.0,1235.0
2006-08-06,Lamorinda,897000.0,4.0,10320.0,1607.0
2006-12-10,Lamorinda,815000.0,2.0,10800.0,1309.0
2006-07-09,Lamorinda,785000.0,2.0,8325.0,877.0
2006-07-30,Lamorinda,885000.0,3.0,11040.0,1671.0
2006-05-07,Lamorinda,826000.0,4.0,18000.0,2022.0
2006-08-13,Lamorinda,1875000.0,3.0,63598.0,1874.0
2006-07-23,Lamorinda,2000000.0,4.0,14378.0,4069.0
2006-04-16,Lamorinda,736000.0,2.0,7850.0,886.0
2006-11-05,Lamorinda,689000.0,2.0,8100.0,1046.0
2006-02-12,Lamorinda,880000.0,2.0,11830.0,1752.0
2006-07-23,Lamorinda,1098000.0,4.0,25250.0,1964.0
2006-07-02,Lamorinda,1230000.0,3.0,9636.0,2855.0
2006-05-21,Lamorinda,685000.0,,5160.0,1184.0
2006-10-08,Lamorinda,885000.0,3.0,16470.0,1533.0
2006-03-12,Lamorinda,2700000.0,5.0,47916.0,4867.0
2006-08-13,Lamorinda,830000.0,2.0,7070.0,1522.0
2006-04-30,Lamorinda,965000.0,3.0,7440.0,1763.0
2006-03-26,Lamorinda,700000.0,2.0,5600.0,929.0
2006-06-18,Lamorinda,920000.0,3.0,10400.0,1293.0
2006-08-20,Lamorinda,1249500.0,2.0,20475.0,2216.0
2006-05-07,Lamorinda,835000.0,3.0,6550.0,1267.0
2006-12-03,Lamorinda,680000.0,3.0,6000.0,2027.0
2006-03-05,Lamorinda,950000.0,3.0,5250.0,2009.0
2006-06-18,Lamorinda,726000.0,2.0,6250.0,1074.0
2006-07-09,Lamorinda,860000.0,4.0,17000.0,1863.0
2006-01-29,Lamorinda,710000.0,,8712.0,2400.0
2006-11-12,Lamorinda,1360000.0,3.0,41382.0,3127.0
2006-05-07,Lamorinda,1165000.0,6.0,23522.0,3333.0
2006-05-07,Lamorinda,1250000.0,5.0,33541.0,3028.0
2006-06-18,Lamorinda,1150000.0,3.0,19886.0,2802.0
2006-03-12,Lamorinda,775000.0,2.0,11325.0,1340.0
2006-07-02,Lamorinda,1420000.0,4.0,19549.0,2477.0
2006-10-29,Lamorinda,700000.0,4.0,7700.0,1584.0
2006-12-31,Lamorinda,650000.0,3.0,4000.0,1253.0
2006-07-09,Lamorinda,1150000.0,,5200.0,3147.0
2006-07-09,Lamorinda,825000.0,4.0,36590.0,2277.0
2006-08-13,Lamorinda,735000.0,2.0,6500.0,1082.0
2006-11-12,Lamorinda,750000.0,3.0,6534.0,1290.0
2006-05-28,Lamorinda,1075000.0,3.0,18295.0,1532.0
2006-11-05,Lamorinda,3650000.0,4.0,43560.0,4606.0
2006-03-12,Lamorinda,761000.0,3.0,7840.0,1164.0
2006-01-01,Lamorinda,2210000.0,5.0,37026.0,1879.0
2006-08-06,Lamorinda,2771000.0,4.0,85378.0,3633.0
2006-02-19,Lamorinda,1020000.0,4.0,26880.0,3077.0
2006-04-09,Lamorinda,865000.0,4.0,10000.0,2093.0
2006-11-19,Lamorinda,1625000.0,3.0,28275.0,2991.0
2006-03-05,Lamorinda,845000.0,5.0,9928.0,1706.0
2006-12-24,Lamorinda,730000.0,4.0,9996.0,2160.0
2006-03-05,Lamorinda,700000.0,2.0,9430.0,1376.0
2006-11-12,Lamorinda,885000.0,3.0,12000.0,1904.0
2006-02-19,Lamorinda,915000.0,3.0,9990.0,1300.0
2006-08-13,Lamorinda,1435000.0,4.0,16120.0,2699.0
2006-04-02,Lamorinda,1150000.0,5.0,22216.0,2343.0
2006-04-23,Lamorinda,1500000.0,4.0,45738.0,2683.0
2006-07-09,Lamorinda,1320000.0,4.0,25620.0,2860.0
2006-09-10,Lamorinda,800000.0,3.0,15680.0,1180.0
2006-02-05,Lamorinda,2995000.0,2.0,66647.0,4237.0
2006-10-01,Lamorinda,820000.0,3.0,11270.0,1334.0
2006-03-05,Lamorinda,2100000.0,4.0,57499.0,2805.0
2006-07-23,Lamorinda,1295000.0,4.0,20473.0,3459.0
2006-10-15,Lamorinda,1405000.0,4.0,15675.0,2320.0
2006-10-15,Lamorinda,1600000.0,5.0,23522.0,3492.0
2006-06-25,Lamorinda,2385000.0,5.0,29045.0,2765.0
2006-03-19,Lamorinda,2005000.0,3.0,47045.0,1742.0
2006-04-09,Lamorinda,661000.0,3.0,1320.0,1448.0
2006-07-16,Lamorinda,2550000.0,4.0,25970.0,2539.0
2006-12-03,Lamorinda,1200000.0,4.0,20952.0,2811.0
2006-08-06,Lamorinda,2275000.0,4.0,19596.0,3485.0
2006-01-08,Lamorinda,1090000.0,6.0,15000.0,2772.0
2006-11-12,Lamorinda,2965000.0,4.0,64033.0,3710.0
2006-12-10,Lamorinda,755000.0,3.0,9322.0,1378.0
2006-10-15,Lamorinda,700000.0,3.0,10043.0,1330.0
2006-06-11,Lamorinda,1650000.0,3.0,50530.0,2193.0
2006-06-18,Lamorinda,740000.0,3.0,10800.0,1548.0
2006-09-03,Lamorinda,830000.0,3.0,10010.0,1651.0
2006-11-12,Lamorinda,1500000.0,4.0,27300.0,2983.0
2006-07-23,Lamorinda,1850000.0,4.0,96703.0,2945.0
2006-07-02,Lamorinda,1400000.0,4.0,10800.0,2157.0
2006-05-07,Lamorinda,1080000.0,3.0,10500.0,1541.0
2006-10-29,Lamorinda,2800000.0,4.0,23200.0,4311.0
2006-03-12,Lamorinda,1128000.0,4.0,17800.0,2142.0
2006-03-19,Lamorinda,1128000.0,4.0,17800.0,2142.0
2006-12-31,Lamorinda,1250000.0,4.0,16440.0,2528.0
2006-09-10,Lamorinda,950000.0,3.0,20020.0,1368.0
2006-04-09,Lamorinda,989000.0,4.0,17160.0,1819.0
2006-04-02,Lamorinda,1050000.0,3.0,10000.0,1874.0
2006-03-12,Lamorinda,975000.0,3.0,12100.0,1578.0
2006-12-10,Lamorinda,929000.0,3.0,10500.0,1710.0
2006-08-20,Lamorinda,1175000.0,4.0,11000.0,2044.0
2006-06-18,Lamorinda,1150000.0,5.0,16500.0,1864.0
2006-09-10,Lamorinda,1620000.0,4.0,16900.0,2558.0
2006-08-06,Lamorinda,1135000.0,4.0,17800.0,2082.0
2006-11-19,Lamorinda,980000.0,2.0,14500.0,2297.0
2006-12-24,Lamorinda,885000.0,4.0,13500.0,1621.0
2006-05-21,Lamorinda,1405000.0,4.0,20038.0,2609.0
2006-12-24,Lamorinda,1150000.0,3.0,38930.0,1602.0
2006-12-03,Lamorinda,1625000.0,4.0,18321.0,2389.0
2006-08-06,Lamorinda,874000.0,3.0,32234.0,1431.0
2006-06-11,Lamorinda,1049000.0,4.0,12000.0,2483.0
2006-06-11,Lamorinda,935000.0,2.0,21240.0,1470.0
2006-07-02,Lamorinda,1807000.0,3.0,19100.0,2925.0
2006-07-09,Lamorinda,680000.0,3.0,21875.0,1418.0
2006-10-08,Lamorinda,890000.0,3.0,18731.0,1542.0
2006-06-25,Lamorinda,1775000.0,5.0,22100.0,4488.0
2006-06-18,Lamorinda,1476000.0,2.0,21344.0,1622.0
2006-08-06,Lamorinda,1480000.0,4.0,27000.0,3455.0
2006-12-17,Lamorinda,1292000.0,4.0,13000.0,3455.0
2006-11-12,Lamorinda,1100000.0,2.0,38000.0,1770.0
2006-12-17,Lamorinda,1370000.0,3.0,15246.0,2666.0
2006-08-13,Lamorinda,950000.0,3.0,9900.0,1914.0
2006-12-31,Lamorinda,860000.0,2.0,13068.0,1638.0
2006-09-24,Lamorinda,1255000.0,3.0,33280.0,2190.0
2006-12-17,Lamorinda,860000.0,4.0,17424.0,1972.0
2006-06-11,Lamorinda,1135000.0,3.0,11275.0,1893.0
2006-08-13,Lamorinda,750000.0,3.0,19920.0,1699.0
2006-12-24,Lamorinda,1450000.0,4.0,13500.0,2948.0
2006-10-01,Lamorinda,925000.0,3.0,10454.0,1897.0
2006-07-09,Lamorinda,700000.0,3.0,6900.0,1340.0
2006-11-26,Lamorinda,675000.0,3.0,1296.0,1646.0
2006-06-25,Lamorinda,746000.0,3.0,6500.0,1265.0
2006-07-02,Lamorinda,849000.0,4.0,9775.0,1881.0
2006-05-07,Lamorinda,890000.0,3.0,16330.0,1587.0
2006-11-19,Lamorinda,1069000.0,4.0,19050.0,1863.0
2006-12-31,Lamorinda,845000.0,3.0,18360.0,1473.0
2006-07-16,Lamorinda,750000.0,3.0,13000.0,1531.0
2006-05-28,Lamorinda,1700000.0,5.0,89734.0,1822.0
2006-12-03,Lamorinda,1410000.0,5.0,33616.0,2542.0
2006-01-01,Lamorinda,740000.0,2.0,8580.0,1057.0
2006-06-18,Lamorinda,705000.0,5.0,16550.0,2033.0
2006-10-29,Lamorinda,805000.0,3.0,13939.0,1265.0
2006-09-03,Lamorinda,732500.0,3.0,7920.0,1376.0
2006-07-02,Lamorinda,1150000.0,3.0,9040.0,2087.0
2006-09-24,Lamorinda,1310000.0,5.0,9000.0,1615.0
2006-10-29,Lamorinda,1285000.0,4.0,37448.0,2390.0
2006-04-02,Lamorinda,935000.0,3.0,9600.0,1714.0
2006-12-24,Lamorinda,1077500.0,4.0,9800.0,2358.0
2006-11-19,Lamorinda,895000.0,3.0,12100.0,1905.0
2006-10-29,Lamorinda,785000.0,3.0,2492.0,1672.0
2006-09-17,Lamorinda,655000.0,2.0,2580.0,925.0
2006-07-16,Lamorinda,570500.0,2.0,1632.0,1134.0
2006-06-18,Lamorinda,865000.0,3.0,3360.0,2486.0
2006-12-03,Lamorinda,1030000.0,4.0,12807.0,1885.0
2006-01-01,Lamorinda,795000.0,3.0,5750.0,1518.0
2006-01-29,Lamorinda,997000.0,3.0,11700.0,1631.0
2006-06-25,Lamorinda,975000.0,3.0,15300.0,1455.0
2006-06-11,Lamorinda,1750000.0,4.0,16100.0,3025.0
2006-07-02,Lamorinda,1100000.0,3.0,16575.0,1756.0
2006-09-24,Lamorinda,1000000.0,4.0,10230.0,1667.0
2006-03-26,Lamorinda,830000.0,4.0,10120.0,1625.0
2006-08-20,Lamorinda,965000.0,3.0,14000.0,1560.0
2006-07-02,Lamorinda,1015000.0,3.0,11000.0,1791.0
2006-09-24,Lamorinda,381000.0,2.0,600.0,1191.0
2006-06-11,Lamorinda,787500.0,2.0,3120.0,1698.0
2006-09-24,Lamorinda,990000.0,4.0,10000.0,2671.0
2006-05-28,Lamorinda,975000.0,3.0,12152.0,1756.0
2006-09-24,Lamorinda,1285000.0,4.0,15625.0,2552.0
2006-04-23,Lamorinda,1100000.0,4.0,12000.0,2102.0
2006-03-12,Lamorinda,779000.0,2.0,4840.0,1464.0
2006-06-18,Lamorinda,1050000.0,3.0,14700.0,1887.0
2006-09-10,Lamorinda,810000.0,3.0,4080.0,1954.0
2006-05-28,Lamorinda,899000.0,2.0,3300.0,1906.0
2006-02-05,Lamorinda,902000.0,3.0,18000.0,1624.0
2006-05-07,Lamorinda,750000.0,2.0,5719.0,1442.0
2006-08-13,Lamorinda,1070000.0,4.0,10500.0,2013.0
2006-10-01,Lamorinda,629000.0,2.0,1568.0,1514.0
2006-11-19,Lamorinda,970000.0,4.0,29000.0,2308.0
2006-07-30,Lamorinda,800000.0,2.0,5320.0,1857.0
2006-12-10,Lamorinda,1175000.0,4.0,10450.0,2635.0
2006-12-24,Lamorinda,978000.0,4.0,10800.0,2443.0
2006-03-05,Lamorinda,888000.0,,4576.0,2334.0
2006-12-03,Lamorinda,575000.0,3.0,3498.0,1440.0
2006-03-12,Lamorinda,995000.0,5.0,21000.0,1895.0
2006-06-25,Lamorinda,650000.0,3.0,2340.0,1360.0
2006-04-23,Lamorinda,1025000.0,4.0,10500.0,2090.0
2006-01-01,Lamorinda,909000.0,2.0,5520.0,1867.0
2006-03-26,Lamorinda,1031000.0,2.0,7192.0,1444.0
2006-09-03,Lamorinda,452500.0,2.0,1008.0,1152.0
2006-01-08,Lamorinda,625000.0,3.0,2340.0,1584.0
2006-04-23,Lamorinda,1299000.0,5.0,11500.0,2433.0
2006-11-19,Lamorinda,1155000.0,4.0,33960.0,2121.0
2006-03-26,Lamorinda,863500.0,3.0,3120.0,1736.0
2006-02-19,Lamorinda,1300000.0,3.0,28000.0,2761.0
2006-08-20,Lamorinda,800000.0,2.0,3920.0,2079.0
2006-02-26,Lamorinda,1090000.0,4.0,7857.0,2680.0
2006-10-29,Lamorinda,865000.0,2.0,4200.0,2191.0
2006-04-09,Lamorinda,750000.0,2.0,4400.0,1464.0
2006-07-30,Lamorinda,879000.0,2.0,4400.0,1464.0
2006-11-26,Lamorinda,973000.0,6.0,23055.0,2802.0
2006-03-12,Lamorinda,960000.0,3.0,7000.0,1962.0
2006-03-19,Lamorinda,960000.0,3.0,7000.0,1962.0
2006-08-13,Lamorinda,1162500.0,3.0,12600.0,1963.0
2006-11-12,Lamorinda,785000.0,4.0,18400.0,1642.0
2006-04-30,Lamorinda,590000.0,3.0,1088.0,1410.0
2006-08-06,Lamorinda,430000.0,2.0,864.0,1234.0
2006-11-19,Lamorinda,1550000.0,5.0,15700.0,3517.0
2006-09-17,Lamorinda,1075000.0,5.0,34020.0,2635.0
2006-09-24,Lamorinda,895000.0,2.0,5600.0,2145.0
2006-11-05,Lamorinda,740000.0,3.0,10375.0,1654.0
2006-05-07,Lamorinda,1617000.0,4.0,85000.0,2819.0
2006-07-30,Lamorinda,820000.0,3.0,11761.0,1431.0
2006-08-20,Lamorinda,1250000.0,4.0,12000.0,3020.0
2006-10-22,Lamorinda,1500000.0,4.0,16900.0,3448.0
2006-11-19,Lamorinda,1057500.0,5.0,24050.0,1542.0
2006-02-12,Lamorinda,530000.0,2.0,1200.0,1248.0
2006-10-29,Lamorinda,1295000.0,4.0,16965.0,2403.0
2006-05-14,Lamorinda,1130000.0,4.0,11000.0,2186.0
2006-01-29,Lamorinda,750000.0,2.0,3296.0,1845.0
2006-12-03,Lamorinda,790000.0,3.0,5016.0,2095.0
2006-02-19,Lamorinda,1695000.0,4.0,20400.0,2044.0
2006-06-11,Lamorinda,1317000.0,5.0,27000.0,2124.0
2006-12-31,Lamorinda,1350000.0,3.0,6600.0,1871.0
2006-11-12,Lamorinda,785000.0,2.0,9450.0,1552.0
2006-12-03,Lamorinda,1600000.0,3.0,13200.0,2906.0
2006-07-09,Lamorinda,2050000.0,4.0,27900.0,3910.0
2006-06-04,Lamorinda,1090000.0,4.0,21760.0,2191.0
2006-06-04,Lamorinda,1250000.0,4.0,20895.0,2129.0
2006-03-12,Lamorinda,1250000.0,5.0,21870.0,2110.0
2006-10-15,Lamorinda,1325000.0,4.0,27500.0,2954.0
2006-11-19,Lamorinda,1057500.0,4.0,10500.0,2470.0
2006-06-11,Lamorinda,1240000.0,4.0,9975.0,2053.0
2006-12-17,Lamorinda,1112500.0,3.0,22800.0,2233.0
2006-08-27,Lamorinda,1249000.0,5.0,19140.0,2848.0
2006-06-11,Lamorinda,1175000.0,5.0,12880.0,2774.0
2006-08-13,Lamorinda,1299500.0,5.0,14000.0,2653.0
2006-09-17,Lamorinda,1122500.0,3.0,11330.0,2011.0
2006-07-30,Lamorinda,1250000.0,5.0,20880.0,2651.0
2006-05-28,Lamorinda,1175000.0,4.0,14352.0,2475.0
2006-11-12,Lamorinda,1006000.0,4.0,11400.0,1937.0
2006-09-10,Lamorinda,1182000.0,4.0,19950.0,2339.0
2006-06-18,Lamorinda,1250000.0,4.0,10000.0,2341.0
2006-04-02,Lamorinda,651000.0,3.0,1456.0,1447.0
2006-04-30,Lamorinda,1643000.0,4.0,19575.0,3037.0
2006-04-09,Lamorinda,830000.0,2.0,4002.0,2142.0
2006-11-19,Lamorinda,435000.0,3.0,1200.0,1248.0
2006-08-13,Lamorinda,1189000.0,3.0,10944.0,2717.0
2006-04-02,Lamorinda,1150000.0,3.0,33880.0,2102.0
2006-05-14,Lamorinda,600000.0,3.0,1196.0,1572.0
2006-12-03,Lamorinda,1490000.0,5.0,21070.0,2988.0
2006-10-15,Lamorinda,1050000.0,4.0,11000.0,2021.0
2006-02-05,Lamorinda,1445000.0,5.0,10500.0,2969.0
2006-02-12,Lamorinda,642000.0,3.0,1134.0,1322.0
2006-08-06,Lamorinda,1335000.0,4.0,12100.0,2916.0
2006-05-07,Lamorinda,578000.0,3.0,1196.0,1572.0
2006-12-10,Lamorinda,1120000.0,3.0,15900.0,2240.0
2006-10-29,Lamorinda,445000.0,2.0,1716.0,1126.0
2006-05-28,Lamorinda,625000.0,3.0,1196.0,1572.0
2006-09-17,Lamorinda,455000.0,2.0,820.0,1114.0
2006-05-21,Lamorinda,843000.0,3.0,10000.0,1454.0
2006-10-29,Lamorinda,439000.0,2.0,840.0,1114.0
2006-10-22,Lamorinda,480000.0,3.0,1134.0,1322.0
2006-04-02,Lamorinda,537500.0,3.0,1196.0,1800.0
2006-03-26,Lamorinda,1600000.0,3.0,16000.0,2687.0
2006-09-17,Lamorinda,870000.0,3.0,18180.0,1630.0
2006-11-05,Lamorinda,565000.0,2.0,1632.0,927.0
2006-01-08,Lamorinda,1200000.0,4.0,24225.0,2372.0
2006-06-04,Lamorinda,855000.0,3.0,2255.0,2109.0
2006-12-03,Lamorinda,1225000.0,4.0,10000.0,2680.0
2006-01-01,Lamorinda,967000.0,4.0,13225.0,2606.0
2006-06-11,Lamorinda,1175000.0,3.0,14400.0,2726.0
2006-07-16,Lamorinda,975000.0,3.0,14200.0,1753.0
2006-05-07,Lamorinda,779000.0,4.0,10800.0,1611.0
2006-06-11,Lamorinda,2175000.0,5.0,17520.0,3741.0
2006-07-30,Lamorinda,745000.0,2.0,3752.0,1743.0
2006-11-05,Lamorinda,915000.0,2.0,11020.0,2076.0
2006-09-24,Lamorinda,1190000.0,4.0,26100.0,2073.0
2006-06-11,Lamorinda,1297500.0,5.0,16000.0,2439.0
2006-09-03,Lamorinda,725000.0,2.0,6600.0,1262.0
2006-04-30,Lamorinda,2000000.0,4.0,27730.0,4028.0
2006-07-09,Lamorinda,794000.0,2.0,4590.0,1464.0
2006-10-01,Lamorinda,1190000.0,3.0,9775.0,2456.0
2006-09-24,Lamorinda,1050000.0,4.0,13200.0,1981.0
2006-08-20,Lamorinda,1150000.0,4.0,13200.0,2248.0
2006-07-16,Lamorinda,850000.0,3.0,8750.0,1370.0
2006-02-19,Lamorinda,1100000.0,3.0,10710.0,2091.0
2006-06-04,Lamorinda,1525000.0,5.0,30400.0,2988.0
2006-04-23,Lamorinda,635000.0,2.0,1568.0,1742.0
2006-04-16,Lamorinda,431000.0,2.0,468.0,952.0
2006-01-22,Lamorinda,775000.0,3.0,4984.0,1749.0
2006-11-05,Lamorinda,1189000.0,4.0,11000.0,2128.0
2006-11-19,Lamorinda,1125000.0,5.0,14700.0,2330.0
2006-09-17,Lamorinda,841500.0,3.0,8800.0,1547.0
2006-10-29,Lamorinda,960000.0,4.0,12000.0,1774.0
2006-03-19,Lamorinda,640000.0,2.0,1512.0,1550.0
2006-06-18,Lamorinda,1665000.0,4.0,17380.0,3043.0
2006-11-19,Lamorinda,870000.0,3.0,12155.0,1478.0
2006-07-09,Lamorinda,1060000.0,3.0,10906.0,1512.0
2006-07-30,Lamorinda,950000.0,2.0,1840.0,1180.0
2006-04-23,Lamorinda,1780000.0,4.0,52000.0,2021.0
2006-11-05,Lamorinda,1019000.0,5.0,24000.0,2086.0
2006-07-23,Lamorinda,1314000.0,3.0,45600.0,2397.0
2006-08-27,Lamorinda,1187000.0,4.0,14300.0,1358.0
2006-11-12,Lamorinda,1075000.0,3.0,17040.0,1933.0
2006-01-29,Lamorinda,1250000.0,4.0,18600.0,2375.0
2006-08-20,Lamorinda,970000.0,4.0,12160.0,1693.0
2006-11-19,Lamorinda,1000000.0,3.0,34650.0,1522.0
2006-06-11,Lamorinda,1476500.0,4.0,41818.0,1531.0
2006-10-29,Lamorinda,1165000.0,4.0,33977.0,2078.0
2006-05-07,Lamorinda,719000.0,2.0,4750.0,1053.0
2006-10-01,Lamorinda,780000.0,3.0,16900.0,1320.0
2006-04-16,Lamorinda,1250000.0,3.0,23348.0,2080.0
2006-09-03,Lamorinda,2870000.0,,37000.0,3364.0
2006-06-11,Lamorinda,1935000.0,5.0,25900.0,4162.0
2006-11-19,Lamorinda,1280000.0,4.0,27000.0,2417.0
2006-09-10,Lamorinda,1975000.0,4.0,52800.0,3083.0
2006-10-29,Lamorinda,1500000.0,4.0,20038.0,2021.0
2006-06-25,Lamorinda,2000000.0,4.0,26572.0,2903.0
2006-04-09,Lamorinda,920000.0,3.0,22651.0,1616.0
2006-08-13,Lamorinda,1050000.0,4.0,18400.0,1900.0
2006-12-10,Lamorinda,735000.0,3.0,16988.0,1457.0
2006-09-10,Lamorinda,1647000.0,4.0,14800.0,2539.0
2006-08-20,Lamorinda,975000.0,3.0,15125.0,1444.0
2006-09-17,Lamorinda,1299000.0,3.0,19110.0,2221.0
2006-07-09,Lamorinda,1160000.0,4.0,21150.0,2195.0
2006-10-29,Lamorinda,1006000.0,3.0,27000.0,1290.0
2006-12-17,Lamorinda,959000.0,3.0,7200.0,1843.0
2006-08-13,Lamorinda,1190000.0,3.0,12750.0,2057.0
2006-05-14,Lamorinda,1155000.0,5.0,30056.0,3004.0
2006-07-30,Lamorinda,750000.0,4.0,20400.0,2034.0
2006-08-27,Lamorinda,2298000.0,4.0,21000.0,3601.0
2006-06-11,Lamorinda,814500.0,2.0,16030.0,1587.0
2006-05-28,Lamorinda,3000000.0,4.0,66647.0,5270.0
2006-04-09,Lamorinda,960000.0,4.0,6600.0,1780.0
2006-11-26,Lamorinda,1600000.0,1.0,63598.0,1864.0
2006-02-05,Lamorinda,1418000.0,3.0,17820.0,1859.0
2006-03-19,Lamorinda,992000.0,3.0,2400.0,1436.0
2006-09-10,Lamorinda,1750000.0,4.0,13381.0,1676.0
2006-06-04,Lamorinda,950000.0,3.0,21780.0,1350.0
2006-10-22,Lamorinda,1200000.0,3.0,28000.0,2577.0
2006-10-08,Lamorinda,1585000.0,6.0,13200.0,4415.0
2006-08-06,Lamorinda,1800000.0,5.0,42253.0,3175.0
2006-05-28,Lamorinda,1175000.0,4.0,22425.0,2243.0
2006-09-03,Lamorinda,995000.0,3.0,12190.0,2079.0
2006-09-17,Lamorinda,1200000.0,3.0,37500.0,2257.0
2006-07-16,Lamorinda,875000.0,2.0,12610.0,1889.0
2006-04-23,Lamorinda,1230000.0,3.0,12400.0,1869.0
2006-04-09,Lamorinda,975000.0,4.0,20020.0,1713.0
2006-01-08,Lamorinda,1205000.0,3.0,32200.0,1757.0
2006-07-16,Lamorinda,1215000.0,3.0,40946.0,2106.0
2006-05-21,Lamorinda,999000.0,4.0,23125.0,1642.0
2006-10-01,Lamorinda,2100000.0,5.0,46609.0,3552.0
2006-02-12,Lamorinda,1500000.0,4.0,9148.0,2417.0
2006-04-30,Lamorinda,750000.0,3.0,20038.0,1524.0
2006-05-14,Lamorinda,1620000.0,4.0,12600.0,3670.0
2006-10-08,Lamorinda,1175000.0,3.0,14400.0,1644.0
2006-04-16,Lamorinda,855000.0,3.0,14400.0,1644.0
2006-12-10,Lamorinda,939000.0,3.0,50965.0,2702.0
2006-01-01,Lamorinda,725000.0,2.0,24300.0,1561.0
2006-09-03,Lamorinda,929000.0,2.0,20473.0,1561.0
2006-09-10,Lamorinda,925000.0,4.0,21760.0,1898.0
2006-10-15,Lamorinda,795000.0,3.0,7140.0,957.0
2006-05-14,Lamorinda,800000.0,2.0,2000.0,1205.0
2006-06-18,Lamorinda,1100000.0,3.0,13054.0,1914.0
2006-03-12,Lamorinda,800000.0,3.0,27600.0,765.0
2006-06-11,Lamorinda,825000.0,2.0,1896.0,1180.0
2006-03-26,Lamorinda,640000.0,1.0,31850.0,698.0
2006-10-22,Lamorinda,725000.0,1.0,3108.0,1532.0
2006-12-24,Lamorinda,699000.0,2.0,8050.0,1133.0
2006-10-01,Lamorinda,715000.0,1.0,3108.0,1532.0
2006-03-26,Lamorinda,929000.0,3.0,13000.0,1431.0
2006-03-12,Lamorinda,1000000.0,4.0,14450.0,1712.0
2006-03-19,Lamorinda,1000000.0,4.0,14450.0,1712.0
